Time,Average_Speed_kmph
2024-01-03 20:25:00,56.48
2024-01-03 20:30:00,58.52
2024-01-03 20:35:00,52.95
2024-01-03 20:40:00,61.01
2024-01-03 20:45:00,61.03
2024-01-03 20:50:00,50.41
2024-01-03 20:55:00,54.39
2024-01-03 21:00:00,55.34
2024-01-03 21:05:00,56.87
2024-01-03 21:10:00,60.2
2024-01-03 21:15:00,58.2
2024-01-03 21:20:00,67.6
2024-01-03 21:25:00,66.31
2024-01-03 21:30:00,53.81
2024-01-03 21:35:00,57.34
2024-01-03 21:40:00,64.25
2024-01-03 21:45:00,63.01
2024-01-03 21:50:00,56.89
2024-01-03 21:55:00,58.91
2024-01-03 22:00:00,56.59
2024-01-03 22:05:00,58.94
2024-01-03 22:10:00,61.38
2024-01-03 22:15:00,55.6
2024-01-03 22:20:00,64.01
2024-01-03 22:25:00,54.87
2024-01-03 22:30:00,64.34
2024-01-03 22:35:00,65.16
2024-01-03 22:40:00,52.77
2024-01-03 22:45:00,67.27
2024-01-03 22:50:00,58.73
2024-01-03 22:55:00,51.08
2024-01-03 23:00:00,57.37
2024-01-03 23:05:00,63.53
2024-01-03 23:10:00,52.77
2024-01-03 23:15:00,57.25
2024-01-03 23:20:00,52.83
2024-01-03 23:25:00,60.56
2024-01-03 23:30:00,57.57
2024-01-03 23:35:00,51.21
2024-01-03 23:40:00,64.3
2024-01-03 23:45:00,52.33
2024-01-03 23:50:00,73.64
2024-01-03 23:55:00,53.18
2024-01-04 00:00:00,60.91
2024-01-04 00:05:00,52.93
2024-01-04 00:10:00,59.91
2024-01-04 00:15:00,60.49
2024-01-04 00:20:00,60.87
2024-01-04 00:25:00,66.31
2024-01-04 00:30:00,62.0
2024-01-04 00:35:00,59.25
2024-01-04 00:40:00,63.75
2024-01-04 00:45:00,53.72
2024-01-04 00:50:00,64.64
2024-01-04 00:55:00,53.77
2024-01-04 01:00:00,60.19
2024-01-04 01:05:00,60.72
2024-01-04 01:10:00,64.01
2024-01-04 01:15:00,55.83
2024-01-04 01:20:00,64.41
2024-01-04 01:25:00,59.05
2024-01-04 01:30:00,64.57
2024-01-04 01:35:00,52.82
2024-01-04 01:40:00,64.66
2024-01-04 01:45:00,62.47
2024-01-04 01:50:00,51.85
2024-01-04 01:55:00,52.9
2024-01-04 02:00:00,53.4
2024-01-04 02:05:00,46.23
2024-01-04 02:10:00,61.26
2024-01-04 02:15:00,51.26
2024-01-04 02:20:00,58.9
2024-01-04 02:25:00,52.35
2024-01-04 02:30:00,59.48
2024-01-04 02:35:00,56.74
2024-01-04 02:40:00,57.77
2024-01-04 02:45:00,61.86
2024-01-04 02:50:00,54.98
2024-01-04 02:55:00,63.79
2024-01-04 03:00:00,64.53
2024-01-04 03:05:00,50.75
2024-01-04 03:10:00,50.94
2024-01-04 03:15:00,63.21
2024-01-04 03:20:00,60.52
2024-01-04 03:25:00,52.9
2024-01-04 03:30:00,63.31
2024-01-04 03:35:00,61.93
2024-01-04 03:40:00,57.35
2024-01-04 03:45:00,57.35
2024-01-04 03:50:00,55.86
2024-01-04 03:55:00,54.04
2024-01-04 04:00:00,50.2
2024-01-04 04:05:00,57.64
2024-01-04 04:10:00,57.13
2024-01-04 04:15:00,55.16
2024-01-04 04:20:00,58.67
2024-01-04 04:25:00,60.93
2024-01-04 04:30:00,60.51
2024-01-04 04:35:00,53.95
2024-01-04 04:40:00,58.78
2024-01-04 04:45:00,52.23
2024-01-04 04:50:00,51.82
2024-01-04 04:55:00,61.79
2024-01-04 05:00:00,64.15
2024-01-04 05:05:00,60.77
2024-01-04 05:10:00,60.41
2024-01-04 05:15:00,61.52
2024-01-04 05:20:00,52.29
2024-01-04 05:25:00,58.9
2024-01-04 05:30:00,63.72
2024-01-04 05:35:00,52.0
2024-01-04 05:40:00,63.05
2024-01-04 05:45:00,56.65
2024-01-04 05:50:00,55.31
2024-01-04 05:55:00,55.29
2024-01-04 06:00:00,51.58
2024-01-04 06:05:00,61.36
2024-01-04 06:10:00,54.3
2024-01-04 06:15:00,52.72
2024-01-04 06:20:00,61.53
2024-01-04 06:25:00,57.36
2024-01-04 06:30:00,64.25
2024-01-04 06:35:00,54.92
2024-01-04 06:40:00,56.1
2024-01-04 06:45:00,59.18
2024-01-04 06:50:00,67.6
2024-01-04 06:55:00,63.38
2024-01-04 07:00:00,62.12
2024-01-04 07:05:00,58.39
2024-01-04 07:10:00,59.45
2024-01-04 07:15:00,55.43
2024-01-04 07:20:00,64.54
2024-01-04 07:25:00,63.55
2024-01-04 07:30:00,64.86
2024-01-04 07:35:00,62.99
2024-01-04 07:40:00,52.81
2024-01-04 07:45:00,57.85
2024-01-04 07:50:00,64.94
2024-01-04 07:55:00,61.95
2024-01-04 08:00:00,50.01
2024-01-04 08:05:00,55.78
2024-01-04 08:10:00,56.28
2024-01-04 08:15:00,58.55
2024-01-04 08:20:00,61.77
2024-01-04 08:25:00,54.52
2024-01-04 08:30:00,60.53
2024-01-04 08:35:00,54.0
2024-01-04 08:40:00,52.55
2024-01-04 08:45:00,54.11
2024-01-04 08:50:00,45.46
2024-01-04 08:55:00,64.5
2024-01-04 09:00:00,63.38
2024-01-04 09:05:00,54.19
2024-01-04 09:10:00,53.21
2024-01-04 09:15:00,51.76
2024-01-04 09:20:00,55.46
2024-01-04 09:25:00,59.54
2024-01-04 09:30:00,58.89
2024-01-04 09:35:00,63.01
2024-01-04 09:40:00,64.49
2024-01-04 09:45:00,61.27
2024-01-04 09:50:00,58.99
2024-01-04 09:55:00,48.54
2024-01-04 10:00:00,52.13
2024-01-04 10:05:00,51.11
2024-01-04 10:10:00,52.18
2024-01-04 10:15:00,58.15
2024-01-04 10:20:00,58.94
2024-01-04 10:25:00,58.09
2024-01-04 10:30:00,58.34
2024-01-04 10:35:00,62.69
2024-01-04 10:40:00,54.84
2024-01-04 10:45:00,50.6
2024-01-04 10:50:00,56.36
2024-01-04 10:55:00,61.68
2024-01-04 11:00:00,64.54
2024-01-04 11:05:00,61.93
2024-01-04 11:10:00,57.94
2024-01-04 11:15:00,50.51
2024-01-04 11:20:00,63.12
2024-01-04 11:25:00,57.08
2024-01-04 11:30:00,60.16
2024-01-04 11:35:00,55.47
2024-01-04 11:40:00,63.81
2024-01-04 11:45:00,55.2
2024-01-04 11:50:00,60.77
2024-01-04 11:55:00,56.54
2024-01-04 12:00:00,59.06
2024-01-04 12:05:00,58.93
2024-01-04 12:10:00,57.96
2024-01-04 12:15:00,59.85
2024-01-04 12:20:00,58.6
2024-01-04 12:25:00,52.16
2024-01-04 12:30:00,53.86
2024-01-04 12:35:00,64.66
2024-01-04 12:40:00,62.47
2024-01-04 12:45:00,62.62
2024-01-04 12:50:00,59.95
2024-01-04 12:55:00,55.97
2024-01-04 13:00:00,56.73
2024-01-04 13:05:00,52.74
2024-01-04 13:10:00,50.12
2024-01-04 13:15:00,54.68
2024-01-04 13:20:00,68.92
2024-01-04 13:25:00,62.01
2024-01-04 13:30:00,50.82
2024-01-04 13:35:00,57.23
2024-01-04 13:40:00,62.33
2024-01-04 13:45:00,59.17
2024-01-04 13:50:00,72.13
2024-01-04 13:55:00,54.28
2024-01-04 14:00:00,65.58
2024-01-04 14:05:00,62.72
2024-01-04 14:10:00,60.57
2024-01-04 14:15:00,61.55
2024-01-04 14:20:00,51.88
2024-01-04 14:25:00,59.67
2024-01-04 14:30:00,56.23
2024-01-04 14:35:00,52.28
2024-01-04 14:40:00,59.82
2024-01-04 14:45:00,52.14
2024-01-04 14:50:00,55.89
2024-01-04 14:55:00,58.5
2024-01-04 15:00:00,50.76
2024-01-04 15:05:00,64.3
2024-01-04 15:10:00,54.98
2024-01-04 15:15:00,52.3
2024-01-04 15:20:00,54.81
2024-01-04 15:25:00,56.84
2024-01-04 15:30:00,62.89
2024-01-04 15:35:00,56.93
2024-01-04 15:40:00,62.68
2024-01-04 15:45:00,62.88
2024-01-04 15:50:00,55.48
2024-01-04 15:55:00,52.81
2024-01-04 16:00:00,56.52
2024-01-04 16:05:00,55.21
2024-01-04 16:10:00,62.66
2024-01-04 16:15:00,57.14
2024-01-04 16:20:00,54.44
2024-01-04 16:25:00,60.1
2024-01-04 16:30:00,61.55
2024-01-04 16:35:00,60.68
2024-01-04 16:40:00,59.39
2024-01-04 16:45:00,53.79
2024-01-04 16:50:00,59.61
2024-01-04 16:55:00,53.85
2024-01-04 17:00:00,61.59
2024-01-04 17:05:00,58.38
2024-01-04 17:10:00,53.92
2024-01-04 17:15:00,57.81
2024-01-04 17:20:00,54.28
2024-01-04 17:25:00,64.12
2024-01-04 17:30:00,55.4
2024-01-04 17:35:00,66.7
2024-01-04 17:40:00,56.76
2024-01-04 17:45:00,53.93
2024-01-04 17:50:00,57.58
2024-01-04 17:55:00,51.29
2024-01-04 18:00:00,59.4
2024-01-04 18:05:00,50.6
2024-01-04 18:10:00,58.54
2024-01-04 18:15:00,55.08
2024-01-04 18:20:00,50.17
2024-01-04 18:25:00,61.41
2024-01-04 18:30:00,54.56
2024-01-04 18:35:00,65.4
2024-01-04 18:40:00,53.01
2024-01-04 18:45:00,56.09
2024-01-04 18:50:00,53.0
2024-01-04 18:55:00,58.66
2024-01-04 19:00:00,45.0
2024-01-04 19:05:00,60.68
2024-01-04 19:10:00,62.84
2024-01-04 19:15:00,59.7
2024-01-04 19:20:00,60.34
2024-01-04 19:25:00,59.13
2024-01-04 19:30:00,64.78
2024-01-04 19:35:00,53.92
2024-01-04 19:40:00,53.99
2024-01-04 19:45:00,51.9
2024-01-04 19:50:00,62.39
2024-01-04 19:55:00,60.06
2024-01-04 20:00:00,57.29
2024-01-04 20:05:00,55.25
2024-01-04 20:10:00,52.37
2024-01-04 20:15:00,51.44
2024-01-04 20:20:00,54.05
2024-01-04 20:25:00,57.24
2024-01-04 20:30:00,64.36
2024-01-04 20:35:00,51.33
2024-01-04 20:40:00,64.46
2024-01-04 20:45:00,54.52
2024-01-04 20:50:00,61.16
2024-01-04 20:55:00,57.63
2024-01-04 21:00:00,55.93
2024-01-04 21:05:00,56.95
2024-01-04 21:10:00,52.77
2024-01-04 21:15:00,55.84
2024-01-04 21:20:00,56.14
2024-01-04 21:25:00,62.98
2024-01-04 21:30:00,63.2
2024-01-04 21:35:00,63.13
2024-01-04 21:40:00,63.65
2024-01-04 21:45:00,62.6
2024-01-04 21:50:00,59.6
2024-01-04 21:55:00,53.03
2024-01-04 22:00:00,51.37
2024-01-04 22:05:00,61.0
2024-01-04 22:10:00,52.89
2024-01-04 22:15:00,72.27
2024-01-04 22:20:00,67.28
2024-01-04 22:25:00,63.72
2024-01-04 22:30:00,50.83
2024-01-04 22:35:00,62.75
2024-01-04 22:40:00,57.7
2024-01-04 22:45:00,54.44
2024-01-04 22:50:00,57.3
2024-01-04 22:55:00,50.33
2024-01-04 23:00:00,63.6
2024-01-04 23:05:00,54.31
2024-01-04 23:10:00,50.43
2024-01-04 23:15:00,64.9
2024-01-04 23:20:00,54.67
2024-01-04 23:25:00,66.46
2024-01-04 23:30:00,64.76
2024-01-04 23:35:00,63.15
2024-01-04 23:40:00,56.8
2024-01-04 23:45:00,57.1
2024-01-04 23:50:00,59.95
2024-01-04 23:55:00,53.86
2024-01-05 00:00:00,53.62
2024-01-05 00:05:00,56.57
2024-01-05 00:10:00,57.54
2024-01-05 00:15:00,53.86
2024-01-05 00:20:00,57.32
2024-01-05 00:25:00,58.93
2024-01-05 00:30:00,64.27
2024-01-05 00:35:00,57.92
2024-01-05 00:40:00,50.91
2024-01-05 00:45:00,62.92
2024-01-05 00:50:00,54.12
2024-01-05 00:55:00,63.4
2024-01-05 01:00:00,71.16
2024-01-05 01:05:00,57.2
2024-01-05 01:10:00,59.0
2024-01-05 01:15:00,59.78
2024-01-05 01:20:00,51.06
2024-01-05 01:25:00,51.6
2024-01-05 01:30:00,50.27
2024-01-05 01:35:00,70.44
2024-01-05 01:40:00,64.07
2024-01-05 01:45:00,54.07
2024-01-05 01:50:00,55.7
2024-01-05 01:55:00,61.03
2024-01-05 02:00:00,60.23
2024-01-05 02:05:00,53.54
2024-01-05 02:10:00,61.0
2024-01-05 02:15:00,52.82
2024-01-05 02:20:00,56.87
2024-01-05 02:25:00,57.59
2024-01-05 02:30:00,62.85
2024-01-05 02:35:00,54.18
2024-01-05 02:40:00,53.06
2024-01-05 02:45:00,62.48
2024-01-05 02:50:00,54.89
2024-01-05 02:55:00,56.95
2024-01-05 03:00:00,56.18
2024-01-05 03:05:00,61.91
2024-01-05 03:10:00,59.53
2024-01-05 03:15:00,56.63
2024-01-05 03:20:00,53.75
2024-01-05 03:25:00,62.75
2024-01-05 03:30:00,61.46
2024-01-05 03:35:00,61.63
2024-01-05 03:40:00,52.71
2024-01-05 03:45:00,63.92
2024-01-05 03:50:00,52.25
2024-01-05 03:55:00,62.07
2024-01-05 04:00:00,56.36
2024-01-05 04:05:00,52.79
2024-01-05 04:10:00,56.04
2024-01-05 04:15:00,60.99
2024-01-05 04:20:00,53.32
2024-01-05 04:25:00,65.8
2024-01-05 04:30:00,52.04
2024-01-05 04:35:00,52.41
2024-01-05 04:40:00,53.59
2024-01-05 04:45:00,63.01
2024-01-05 04:50:00,56.96
2024-01-05 04:55:00,51.59
2024-01-05 05:00:00,64.59
2024-01-05 05:05:00,50.07
2024-01-05 05:10:00,59.87
2024-01-05 05:15:00,58.9
2024-01-05 05:20:00,61.22
2024-01-05 05:25:00,65.19
2024-01-05 05:30:00,60.53
2024-01-05 05:35:00,62.85
2024-01-05 05:40:00,64.01
2024-01-05 05:45:00,59.84
2024-01-05 05:50:00,52.16
2024-01-05 05:55:00,60.47
2024-01-05 06:00:00,51.61
2024-01-05 06:05:00,56.16
2024-01-05 06:10:00,55.29
2024-01-05 06:15:00,58.75
2024-01-05 06:20:00,60.98
2024-01-05 06:25:00,55.19
2024-01-05 06:30:00,55.68
2024-01-05 06:35:00,57.53
2024-01-05 06:40:00,54.7
2024-01-05 06:45:00,51.74
2024-01-05 06:50:00,51.0
2024-01-05 06:55:00,59.1
2024-01-05 07:00:00,51.73
2024-01-05 07:05:00,63.13
2024-01-05 07:10:00,72.99
2024-01-05 07:15:00,50.17
2024-01-05 07:20:00,60.39
2024-01-05 07:25:00,62.59
2024-01-05 07:30:00,61.8
2024-01-05 07:35:00,62.6
2024-01-05 07:40:00,61.53
2024-01-05 07:45:00,61.19
2024-01-05 07:50:00,60.31
2024-01-05 07:55:00,58.52
2024-01-05 08:00:00,56.23
2024-01-05 08:05:00,60.96
2024-01-05 08:10:00,54.89
2024-01-05 08:15:00,54.92
2024-01-05 08:20:00,60.34
2024-01-05 08:25:00,59.78
2024-01-05 08:30:00,62.92
2024-01-05 08:35:00,56.83
2024-01-05 08:40:00,59.53
2024-01-05 08:45:00,58.01
2024-01-05 08:50:00,55.74
2024-01-05 08:55:00,64.12
2024-01-05 09:00:00,60.26
2024-01-05 09:05:00,64.58
2024-01-05 09:10:00,57.21
2024-01-05 09:15:00,59.77
2024-01-05 09:20:00,49.64
2024-01-05 09:25:00,52.96
2024-01-05 09:30:00,56.72
2024-01-05 09:35:00,51.02
2024-01-05 09:40:00,50.6
2024-01-05 09:45:00,57.45
2024-01-05 09:50:00,59.01
2024-01-05 09:55:00,61.37
2024-01-05 10:00:00,50.69
2024-01-05 10:05:00,60.02
2024-01-05 10:10:00,57.72
2024-01-05 10:15:00,60.21
2024-01-05 10:20:00,50.36
2024-01-05 10:25:00,60.61
2024-01-05 10:30:00,58.28
2024-01-05 10:35:00,61.65
2024-01-05 10:40:00,53.17
2024-01-05 10:45:00,53.05
2024-01-05 10:50:00,59.85
2024-01-05 10:55:00,51.71
2024-01-05 11:00:00,51.72
2024-01-05 11:05:00,50.53
2024-01-05 11:10:00,63.65
2024-01-05 11:15:00,55.81
2024-01-05 11:20:00,59.07
2024-01-05 11:25:00,60.05
2024-01-05 11:30:00,55.43
2024-01-05 11:35:00,61.82
2024-01-05 11:40:00,59.39
2024-01-05 11:45:00,55.81
2024-01-05 11:50:00,59.3
2024-01-05 11:55:00,57.31
2024-01-05 12:00:00,60.18
2024-01-05 12:05:00,50.12
2024-01-05 12:10:00,53.15
2024-01-05 12:15:00,59.97
2024-01-05 12:20:00,53.88
2024-01-05 12:25:00,51.64
2024-01-05 12:30:00,59.94
2024-01-05 12:35:00,60.21
2024-01-05 12:40:00,53.73
2024-01-05 12:45:00,65.67
2024-01-05 12:50:00,56.91
2024-01-05 12:55:00,56.75
2024-01-05 13:00:00,64.78
2024-01-05 13:05:00,55.3
2024-01-05 13:10:00,52.15
2024-01-05 13:15:00,61.67
2024-01-05 13:20:00,64.38
2024-01-05 13:25:00,64.0
2024-01-05 13:30:00,56.85
2024-01-05 13:35:00,67.31
2024-01-05 13:40:00,51.27
2024-01-05 13:45:00,57.95
2024-01-05 13:50:00,62.41
2024-01-05 13:55:00,60.97
2024-01-05 14:00:00,54.85
2024-01-05 14:05:00,57.33
2024-01-05 14:10:00,61.61
2024-01-05 14:15:00,64.23
2024-01-05 14:20:00,55.57
2024-01-05 14:25:00,52.27
2024-01-05 14:30:00,51.98
2024-01-05 14:35:00,63.36
2024-01-05 14:40:00,63.47
2024-01-05 14:45:00,60.08
2024-01-05 14:50:00,56.99
2024-01-05 14:55:00,62.68
2024-01-05 15:00:00,60.28
2024-01-05 15:05:00,59.63
2024-01-05 15:10:00,63.05
2024-01-05 15:15:00,60.73
2024-01-05 15:20:00,67.0
2024-01-05 15:25:00,60.01
2024-01-05 15:30:00,52.78
2024-01-05 15:35:00,57.51
2024-01-05 15:40:00,54.93
2024-01-05 15:45:00,66.09
2024-01-05 15:50:00,52.04
2024-01-05 15:55:00,61.61
2024-01-05 16:00:00,64.78
2024-01-05 16:05:00,58.2
2024-01-05 16:10:00,59.84
2024-01-05 16:15:00,61.19
2024-01-05 16:20:00,53.36
2024-01-05 16:25:00,55.04
2024-01-05 16:30:00,56.18
2024-01-05 16:35:00,57.5
2024-01-05 16:40:00,58.92
2024-01-05 16:45:00,54.14
2024-01-05 16:50:00,70.7
2024-01-05 16:55:00,62.76
2024-01-05 17:00:00,53.81
2024-01-05 17:05:00,51.67
2024-01-05 17:10:00,57.48
2024-01-05 17:15:00,57.06
2024-01-05 17:20:00,65.82
2024-01-05 17:25:00,61.27
2024-01-05 17:30:00,51.31
2024-01-05 17:35:00,57.69
2024-01-05 17:40:00,52.17
2024-01-05 17:45:00,61.05
2024-01-05 17:50:00,57.97
2024-01-05 17:55:00,49.99
2024-01-05 18:00:00,58.09
2024-01-05 18:05:00,61.52
2024-01-05 18:10:00,53.55
2024-01-05 18:15:00,62.74
2024-01-05 18:20:00,55.02
2024-01-05 18:25:00,52.86
2024-01-05 18:30:00,56.98
2024-01-05 18:35:00,50.19
2024-01-05 18:40:00,45.0
2024-01-05 18:45:00,63.14
2024-01-05 18:50:00,62.55
2024-01-05 18:55:00,51.03
2024-01-05 19:00:00,54.91
2024-01-05 19:05:00,60.09
2024-01-05 19:10:00,61.16
2024-01-05 19:15:00,59.8
2024-01-05 19:20:00,55.36
2024-01-05 19:25:00,59.11
2024-01-05 19:30:00,51.06
2024-01-05 19:35:00,54.98
2024-01-05 19:40:00,58.14
2024-01-05 19:45:00,62.31
2024-01-05 19:50:00,64.52
2024-01-05 19:55:00,50.6
2024-01-05 20:00:00,60.64
2024-01-05 20:05:00,55.92
2024-01-05 20:10:00,58.54
2024-01-05 20:15:00,51.58
2024-01-05 20:20:00,60.21
2024-01-05 20:25:00,50.12
2024-01-05 20:30:00,50.22
2024-01-05 20:35:00,61.65
2024-01-05 20:40:00,51.12
2024-01-05 20:45:00,61.36
2024-01-05 20:50:00,54.58
2024-01-05 20:55:00,64.37
2024-01-05 21:00:00,64.78
2024-01-05 21:05:00,61.17
2024-01-05 21:10:00,52.42
2024-01-05 21:15:00,58.41
2024-01-05 21:20:00,62.18
2024-01-05 21:25:00,63.34
2024-01-05 21:30:00,59.04
2024-01-05 21:35:00,58.39
2024-01-05 21:40:00,56.79
2024-01-05 21:45:00,63.35
2024-01-05 21:50:00,63.87
2024-01-05 21:55:00,61.31
2024-01-05 22:00:00,60.59
2024-01-05 22:05:00,54.8
2024-01-05 22:10:00,56.94
2024-01-05 22:15:00,62.98
2024-01-05 22:20:00,72.24
2024-01-05 22:25:00,58.3
2024-01-05 22:30:00,61.47
2024-01-05 22:35:00,57.22
2024-01-05 22:40:00,54.04
2024-01-05 22:45:00,56.51
2024-01-05 22:50:00,57.31
2024-01-05 22:55:00,54.48
2024-01-05 23:00:00,51.42
2024-01-05 23:05:00,51.9
2024-01-05 23:10:00,52.71
2024-01-05 23:15:00,53.05
2024-01-05 23:20:00,53.63
2024-01-05 23:25:00,53.83
2024-01-05 23:30:00,56.84
2024-01-05 23:35:00,57.05
2024-01-05 23:40:00,57.64
2024-01-05 23:45:00,54.63
2024-01-05 23:50:00,63.61
2024-01-05 23:55:00,69.48
2024-01-06 00:00:00,50.42
2024-01-06 00:05:00,58.3
2024-01-06 00:10:00,58.42
2024-01-06 00:15:00,64.73
2024-01-06 00:20:00,61.77
2024-01-06 00:25:00,61.81
2024-01-06 00:30:00,61.73
2024-01-06 00:35:00,63.86
2024-01-06 00:40:00,66.06
2024-01-06 00:45:00,63.99
2024-01-06 00:50:00,64.58
2024-01-06 00:55:00,52.45
2024-01-06 01:00:00,62.09
2024-01-06 01:05:00,56.42
2024-01-06 01:10:00,56.5
2024-01-06 01:15:00,55.32
2024-01-06 01:20:00,59.97
2024-01-06 01:25:00,50.13
2024-01-06 01:30:00,62.24
2024-01-06 01:35:00,51.67
2024-01-06 01:40:00,61.48
2024-01-06 01:45:00,60.47
2024-01-06 01:50:00,61.94
2024-01-06 01:55:00,64.93
2024-01-06 02:00:00,54.34
2024-01-06 02:05:00,55.77
2024-01-06 02:10:00,53.1
2024-01-06 02:15:00,58.84
2024-01-06 02:20:00,61.23
2024-01-06 02:25:00,57.67
2024-01-06 02:30:00,61.59
2024-01-06 02:35:00,58.7
2024-01-06 02:40:00,57.49
2024-01-06 02:45:00,52.32
2024-01-06 02:50:00,65.57
2024-01-06 02:55:00,57.73
2024-01-06 03:00:00,53.92
2024-01-06 03:05:00,53.78
2024-01-06 03:10:00,61.41
2024-01-06 03:15:00,59.21
2024-01-06 03:20:00,62.44
2024-01-06 03:25:00,55.71
2024-01-06 03:30:00,56.76
2024-01-06 03:35:00,62.64
2024-01-06 03:40:00,51.32
2024-01-06 03:45:00,63.48
2024-01-06 03:50:00,54.2
2024-01-06 03:55:00,58.92
2024-01-06 04:00:00,58.67
2024-01-06 04:05:00,54.5
2024-01-06 04:10:00,57.8
2024-01-06 04:15:00,72.42
2024-01-06 04:20:00,56.38
2024-01-06 04:25:00,62.45
2024-01-06 04:30:00,64.14
2024-01-06 04:35:00,59.26
2024-01-06 04:40:00,56.09
2024-01-06 04:45:00,56.98
2024-01-06 04:50:00,65.38
2024-01-06 04:55:00,56.84
2024-01-06 05:00:00,54.44
2024-01-06 05:05:00,57.53
2024-01-06 05:10:00,60.85
2024-01-06 05:15:00,60.02
2024-01-06 05:20:00,53.34
2024-01-06 05:25:00,59.26
2024-01-06 05:30:00,50.96
2024-01-06 05:35:00,68.89
2024-01-06 05:40:00,64.24
2024-01-06 05:45:00,53.92
2024-01-06 05:50:00,69.79
2024-01-06 05:55:00,62.45
2024-01-06 06:00:00,59.58
2024-01-06 06:05:00,64.16
2024-01-06 06:10:00,52.04
2024-01-06 06:15:00,62.43
2024-01-06 06:20:00,51.43
2024-01-06 06:25:00,54.5
2024-01-06 06:30:00,59.53
2024-01-06 06:35:00,56.15
2024-01-06 06:40:00,51.62
2024-01-06 06:45:00,64.55
2024-01-06 06:50:00,50.87
2024-01-06 06:55:00,62.73
2024-01-06 07:00:00,55.17
2024-01-06 07:05:00,56.57
2024-01-06 07:10:00,61.62
2024-01-06 07:15:00,58.05
2024-01-06 07:20:00,53.44
2024-01-06 07:25:00,62.46
2024-01-06 07:30:00,65.62
2024-01-06 07:35:00,61.86
2024-01-06 07:40:00,57.71
2024-01-06 07:45:00,51.82
2024-01-06 07:50:00,60.28
2024-01-06 07:55:00,56.61
2024-01-06 08:00:00,54.5
2024-01-06 08:05:00,54.68
2024-01-06 08:10:00,61.68
2024-01-06 08:15:00,50.08
2024-01-06 08:20:00,55.93
2024-01-06 08:25:00,61.24
2024-01-06 08:30:00,62.16
2024-01-06 08:35:00,63.52
2024-01-06 08:40:00,62.24
2024-01-06 08:45:00,59.4
2024-01-06 08:50:00,55.0
2024-01-06 08:55:00,56.41
2024-01-06 09:00:00,52.02
2024-01-06 09:05:00,64.55
2024-01-06 09:10:00,63.22
2024-01-06 09:15:00,65.65
2024-01-06 09:20:00,56.95
2024-01-06 09:25:00,64.15
2024-01-06 09:30:00,62.34
2024-01-06 09:35:00,55.91
2024-01-06 09:40:00,63.52
2024-01-06 09:45:00,60.24
2024-01-06 09:50:00,62.86
2024-01-06 09:55:00,46.9
2024-01-06 10:00:00,63.38
2024-01-06 10:05:00,51.38
2024-01-06 10:10:00,51.77
2024-01-06 10:15:00,60.13
2024-01-06 10:20:00,52.89
2024-01-06 10:25:00,64.48
2024-01-06 10:30:00,55.0
2024-01-06 10:35:00,56.6
2024-01-06 10:40:00,56.18
2024-01-06 10:45:00,60.76
2024-01-06 10:50:00,49.29
2024-01-06 10:55:00,61.88
2024-01-06 11:00:00,60.86
2024-01-06 11:05:00,60.77
2024-01-06 11:10:00,64.36
2024-01-06 11:15:00,60.25
2024-01-06 11:20:00,62.4
2024-01-06 11:25:00,59.97
2024-01-06 11:30:00,63.4
2024-01-06 11:35:00,56.01
2024-01-06 11:40:00,55.6
2024-01-06 11:45:00,50.48
2024-01-06 11:50:00,56.94
2024-01-06 11:55:00,62.36
2024-01-06 12:00:00,60.86
2024-01-06 12:05:00,54.52
2024-01-06 12:10:00,56.94
2024-01-06 12:15:00,53.29
2024-01-06 12:20:00,61.59
2024-01-06 12:25:00,60.32
2024-01-06 12:30:00,50.91
2024-01-06 12:35:00,60.58
2024-01-06 12:40:00,55.68
2024-01-06 12:45:00,63.12
2024-01-06 12:50:00,58.63
2024-01-06 12:55:00,50.62
2024-01-06 13:00:00,58.59
2024-01-06 13:05:00,59.97
2024-01-06 13:10:00,62.8
2024-01-06 13:15:00,57.32
2024-01-06 13:20:00,58.99
2024-01-06 13:25:00,60.98
2024-01-06 13:30:00,60.82
2024-01-06 13:35:00,59.83
2024-01-06 13:40:00,60.96
2024-01-06 13:45:00,61.43
2024-01-06 13:50:00,58.84
2024-01-06 13:55:00,57.36
2024-01-06 14:00:00,55.48
2024-01-06 14:05:00,53.65
2024-01-06 14:10:00,63.95
2024-01-06 14:15:00,63.54
2024-01-06 14:20:00,64.55
2024-01-06 14:25:00,55.36
2024-01-06 14:30:00,51.68
2024-01-06 14:35:00,53.34
2024-01-06 14:40:00,60.06
2024-01-06 14:45:00,52.59
2024-01-06 14:50:00,61.7
2024-01-06 14:55:00,63.85
2024-01-06 15:00:00,60.6
2024-01-06 15:05:00,64.45
2024-01-06 15:10:00,55.89
2024-01-06 15:15:00,52.68
2024-01-06 15:20:00,50.14
2024-01-06 15:25:00,60.21
2024-01-06 15:30:00,64.54
2024-01-06 15:35:00,64.37
2024-01-06 15:40:00,58.82
2024-01-06 15:45:00,61.1
2024-01-06 15:50:00,51.26
2024-01-06 15:55:00,63.99
2024-01-06 16:00:00,56.23
2024-01-06 16:05:00,63.07
2024-01-06 16:10:00,65.55
2024-01-06 16:15:00,59.48
2024-01-06 16:20:00,60.5
2024-01-06 16:25:00,66.71
2024-01-06 16:30:00,64.35
2024-01-06 16:35:00,52.46
2024-01-06 16:40:00,51.92
2024-01-06 16:45:00,50.79
2024-01-06 16:50:00,57.09
